"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53"
62.849062659185,84.9641814440011,106.420240941947,132.351925439464,164.414248273686,204.097617251285,253.156208349455,313.92800548453,389.179067864334,480.876712833045,592.488716802724,729.329993754526,895.381395104259,1095.8189435211,1335.64696146241,1620.05613264632,1953.19929106233,2338.26045348554,2775.67059163576,3262.31962366786,3791.64538908393,4347.47427293018,4908.17038289026,5448.32246697345,5936.58753082744,6340.08376108213,6628.75974708541,6780.43604686792,6784.09057947506,6640.37943331654,6363.74013023164,5977.44795735976,5510.50669399973,4993.65879419108,4456.1077203155,3922.52050750971,3411.36311534294,2936.10060438014,2505.15476433153,2120.7915716819,1783.93032548793,1492.51444218527,1243.05908746342,1030.99037687772,853.822235387312,704.05856391034,579.486173060108,476.217858605404,390.760318528493,320.049171716123,262.101063074911,214.501886909809,175.501256240335
54.1064029720064,74.8854271567786,96.3622380409128,123.168957407026,157.32136552248,200.8677710027,255.968509010242,325.499534361068,413.635830914249,524.577188374667,663.280582875112,836.0371702865,1049.17416632252,1309.73115181818,1624.16920357765,1997.6374081764,2433.88987079027,2928.94765067916,3474.68935470979,4053.37189441194,4638.05167533143,5191.93668443161,5673.41373278857,6041.04797924692,6258.09757050493,6306.26496751978,6181.90625641992,5900.66903857178,5492.44681591944,4995.55834258505,4450.26206122579,3891.84818188387,3349.18455286643,2843.00402877917,2385.41144608746,1981.78336408284,1633.38242545526,1337.61872823759,1089.05603437801,882.876956288641,713.194112784962,574.50446194548,461.845244164146,370.542719402858,296.568872177558,236.860140853748,189.235457871119,151.621278148209,121.058035690026,96.5206270709698,76.8405537874691,61.2223959936259,48.787416767306
135.847392627309,184.613094108717,232.404946704458,290.581217406795,362.924159988901,452.799766165855,563.894199883124,701.316171985019,870.514379650329,1078.08992649127,1330.90676141196,1636.99440221258,2004.18653529377,2440.14032727612,2950.683678551,3538.86647119875,4204.15285760542,4937.03997222444,5720.28414336342,6528.29046836776,7321.20863523101,8054.91408345576,8679.06358812661,9146.52401137612,9418.86290440199,9474.585456368,9310.52183163606,8944.62503612654,8411.24373887913,7752.54859534301,7015.53397502364,6244.84899755765,5478.48136496515,4745.33853016592,4065.39719244489,3450.45391557191,2905.18120192303,2429.69926115494,2021.07005511192,1673.03531667995,1379.64110781806,1134.16516016462,929.978448922033,761.010715470368,621.712454555358,506.993238358772,412.677775098905,335.664695590148,273.174215275229,221.977033009648,180.352023885237,146.450646101565,118.87629853019
78.2259900282712,106.043040124557,132.893076953689,165.464640821325,205.824943130764,255.928245272275,317.469283035432,393.60104268716,487.261182837621,602.123074760155,742.404731418503,912.678181475508,1117.86553689678,1363.41307650843,1654.96066934231,1995.75630530517,2388.57959065263,2833.36663661509,3325.86600048556,3855.77870253068,4407.77057522945,4958.47737955839,5479.2967747147,5938.87669528403,6304.18099064277,6545.75296873839,6646.63950847081,6599.21157390022,6409.18967079347,6093.98972222951,5679.73549510494,5197.22691345284,4676.80787090112,4145.37565753391,3626.41598913885,3135.93501958473,2685.0695274663,2279.53144599024,1921.40926147997,1609.73398104419,1341.82557162048,1113.75054236748,921.239283713238,759.928855676096,625.391039898138,513.420900905659,420.67871538935,344.584540786694,281.849712740547,230.275066083551,188.053395190623,153.45269712184,125.162483380336
75.8779316570638,104.373352588542,132.962777952124,168.34850333038,212.956396352907,269.285322511354,339.740912054485,428.383826205,539.321280846498,678.198115603037,849.588359112798,1062.03947832683,1322.35195419603,1639.11993558724,2019.89813485783,2471.29890368272,2998.36625987022,3599.88099368864,4269.32869065532,4990.38772391505,5735.25712251698,6467.7910586048,7141.45006995526,7702.91753536351,8108.51528235955,8319.6476506965,8319.12225105237,8109.7452020066,7714.43929543027,7171.1980668671,6526.07408185732,5827.29062169266,5115.27206490162,4424.41322344183,3778.22347840642,3191.51791284565,2671.0909646538,2218.85661197402,1831.83121542013,1503.72958461564,1229.14012853449,1001.18665253106,813.381467471475,659.284968988646,533.434891773337,430.837961824399,347.340053561887,279.774727992195,225.560195946015,181.908712750728,145.811734388211,117.25437665836,94.2367836450844
135.92832317421,186.412734998419,237.150852791923,299.718338873068,378.392462497787,477.330776303382,600.813501001142,754.781278592891,946.577425640378,1183.65492402823,1475.40898951371,1831.12948098593,2260.24585211576,2773.38569490661,3375.44571993893,4069.11842907977,4849.56340259296,5702.4668688947,6601.26392301,7505.28529653349,8362.67704818307,9114.13346475715,9697.68302477342,10063.2235569746,10179.2864159617,10037.0690428,9654.01060035631,9068.77420930476,8334.04933075952,7507.12022442206,6642.61288165543,5786.80325703333,4971.69379350496,4222.19418468152,3550.41118020124,2960.69668109842,2451.96682211801,2019.52349328946,1655.43713685682,1351.04802757954,1099.48369837663,892.532488587313,723.092041766664,584.830345669338,472.402958368784,381.117041500633,307.059414401925,247.118531898923,198.97519062705,160.558430882359,129.05627657455,103.61431601521,83.2484063639712
35.5979625714478,48.9682363953369,62.4973649144702,79.2190167479837,100.352829184219,127.198468927406,160.959435655394,203.078302921393,256.416308711716,323.404744625406,407.300017664452,511.9543018519,641.897783376676,802.365522368408,999.981954940423,1240.05349202964,1528.79914293401,1871.79026074385,2272.16972434965,2729.73455837572,3240.19095030961,3791.17779339521,4361.78040131618,4924.6749624333,5443.34112368474,5879.90144832034,6197.11864808093,6367.33592039802,6375.21637144851,6222.27217943872,5926.00630888429,5514.22106469474,5023.0996904863,4488.23885621689,3942.20427694859,3411.83096563814,2914.49434928054,2462.18859947669,2061.9698981309,1712.84451104243,1413.9598644964,1160.93576565477,949.304948276342,773.635849620427,628.192930400431,508.878921991759,411.585037637805,332.429153227474,268.248862424362,216.31191782868,174.204301942316,139.941795143589,112.332888999821
41.5427584695525,59.5562746595143,79.7460216828845,106.184833789313,141.337498970517,188.21518891429,250.100531585535,331.601428067398,439.741235855974,582.165976771425,768.820914196327,1012.49887754118,1328.29034208837,1733.68600575422,2248.10164436452,2891.03830017448,3678.19147551079,4615.67080116234,5695.62399624817,6885.56646815846,8122.70807181836,9315.77559586412,10346.8411210253,11100.265549731,11484.0423893247,11450.5246952153,11013.0878241032,10237.7447469597,9225.16771398715,8085.7806840673,6917.96360721296,5799.78026235464,4779.16430940598,3883.27766684423,3119.60074251267,2483.25693969244,1962.39269350382,1541.84368459172,1206.04577850321,939.845696231151,729.857375719498,565.907204911666,438.431924969407,339.066981295785,262.008135160047,202.349017214172,156.242111498078,120.489949305111,92.6300203747028,71.1015037007869,54.9226015689594,42.3974551762638,32.603514310708
29.3759552783349,41.6170666996381,54.8734105514154,71.9145553953553,94.202784926927,123.462607915749,161.571781915193,210.891513540921,275.448203009643,359.337205204336,467.939950175868,608.161412266238,788.242393342938,1018.09298806081,1309.13346985299,1673.79292924345,2124.71467508092,2672.94574854835,3323.08164756514,4073.00688148619,4907.30079643308,5792.81631056433,6677.39590952779,7492.20177333483,8160.33001781807,8609.86158805376,8788.89826816922,8682.26603821058,8306.70504121759,7711.40837118053,6963.72605230632,6134.95425576184,5289.99566752383,4478.22383179891,3732.40218503113,3070.72920050348,2499.2212434572,2016.66553818933,1616.55853424519,1288.20931499823,1021.70727760846,807.615087889302,636.74698713079,500.884696007848,393.407617279667,308.57775746174,241.627665310927,188.860313177199,147.632027803674,115.906857596585,91.0003932739259,70.6728665888804,55.1144675369041
62.7648400131549,84.8732982588109,106.016725801232,131.568014449749,163.133048802875,202.218228942585,250.100241845458,309.272182613087,381.981167005966,470.962509404903,579.459561643977,711.26246539248,870.52328299061,1062.09410487423,1290.33072855208,1558.88326213074,1871.60159836795,2230.03518237205,2633.53618758385,3077.89928918261,3554.01740453841,4046.94761430557,4536.16883565322,4997.49313747478,5402.47208769015,5722.90147595114,5935.22544214975,6023.40410571716,5981.39330423503,5813.81139711488,5535.71684530879,5169.98462382229,4742.34623367324,4278.82897215148,3804.89786798954,3340.43050818958,2899.14685353971,2491.50033862794,2123.02052203672,1796.26026755976,1510.90459073063,1264.39371164163,1053.06578491459,873.626798848606,723.307241028697,597.471837968803,492.341764113226,405.09045899947,332.868834318309,273.162019633524,223.96740275231,183.437774266162,150.233960920829
38.6514191410403,53.8964040179688,69.9026319247016,90.0966838032285,116.053693512575,149.559416694078,192.635975413614,247.279219404737,317.739512310259,407.926083695079,522.906616771527,669.26447141521,854.75053023549,1088.69683000877,1382.06467877212,1747.01954866835,2195.98475282704,2740.6782166088,3392.98132256528,4156.09077126211,5026.19659242234,5986.46435231467,7003.34071127296,8024.59504930558,8982.12786782026,9797.59529735675,10393.0029332721,10712.0463831095,10721.2828647772,10425.3900394882,9860.92656945633,9088.96099322548,8182.28773928011,7213.20022291879,6243.4501079462,5317.82122088576,4469.409315379,3714.14369306124,3057.74383325186,2498.03235600646,2028.48893761577,1638.50676598343,1317.74960779115,1056.40742912548,844.805479067558,674.112341420137,537.081360437693,427.308652095233,339.418515099686,269.227013277549,213.630381180224,169.970015918978,134.930154408067
90.5355222213063,124.612337411067,159.0505089544,201.744258667596,255.647344662249,323.716752856725,408.976477424021,516.196823545886,650.267631170293,817.365131740046,1024.14655604088,1278.4765010706,1588.2838184152,1961.88723623172,2406.45248098547,2926.29978765215,3520.77808128444,4183.26895595542,4897.78133321844,5636.46216862657,6362.18171935223,7027.7064906291,7579.51916280283,7972.66213158387,8170.86058195008,8156.88464758694,7934.96198122286,7529.33902647997,6979.58009332998,6333.66026770572,5637.68419184822,4932.54685914561,4253.10956028967,3620.62774492168,3048.77324877274,2544.3704793238,2107.25818013779,1734.11766080735,1419.93536887833,1157.59286963673,940.674642422287,762.262721581848,616.39966479184,497.486429532125,400.667722333598,322.166062530064,259.152337924611,208.031212414645,167.191246527472,134.178418880847,107.649384455756,86.345676597762,69.2258012038976
12.5401525921011,18.5469174335533,25.688369391141,35.473832935676,49.0526206395504,67.7887929059186,93.6117333015292,129.170251916283,177.88513743974,244.949352389186,336.949051218616,462.800501212513,634.33552899036,867.199740809363,1181.36131194619,1600.51955950225,2153.63105881984,2871.62192586504,3782.9427892148,4904.91073929381,6232.78698482989,7723.29790271135,9280.29751685112,10756.8804485846,11968.5853228637,12742.1809849332,12957.9777757934,12594.4407780708,11725.6808175706,10496.6798695903,9076.90822107203,7620.87341804149,6242.09002256633,5010.96152018963,3958.15096668318,3087.02864642975,2383.77959551713,1826.62824442031,1391.50095219521,1055.40038143744,797.221316467777,600.945960212667,452.104484042825,339.581352941177,254.854185406142,191.131255148761,143.234711369103,107.289278508603,80.303643962538,60.0636105552159,44.8012168547281,33.7504658890502,25.290153593964
64.9766510142524,88.6619863872416,112.244701939101,141.131965757298,177.237106641571,222.345781937747,278.531705560344,348.792691754445,436.378651510167,544.349785127952,677.425256117025,840.473040704916,1038.88372769805,1278.26545852652,1564.50077734405,1901.85844690646,2292.80056469378,2736.85466195975,3229.26433648967,3758.7151094726,4306.14662057678,4846.28327391088,5347.90643045753,5774.65282759995,6093.66367412862,6278.16470260411,6313.02114568792,6196.10606349008,5940.51316932561,5570.60985403313,5116.67928319012,4611.6014297392,4088.29659353028,3571.00054248918,3078.94695982368,2625.38182005073,2217.42472539341,1858.31448834831,1547.23642467985,1280.66557193913,1055.23088433512,866.229447694811,709.016322083375,578.961625756337,471.869096045568,383.7799884133,311.367901512551,252.330416208763,204.402963491628,165.727720331402,134.250845880921,108.636063192728,87.9051910520996
52.482755037641,73.513099216234,95.8941747997757,124.291494683268,161.003765034256,208.394697044249,269.24028445115,347.633850986228,448.200942523767,576.898532128704,740.643173941156,947.811139595609,1207.94457594283,1531.43480749188,1928.93048177408,2409.9695606572,2980.73913849947,3641.28495427398,4382.07001940446,5180.32281734729,5997.75441626727,6781.02179147641,7466.20585683752,7988.31689641646,8293.17354996195,8348.86392736691,8153.0848509697,7732.50845864791,7135.81137711898,6423.00838675724,5654.27567792807,4881.71858470286,4144.93020860594,3469.98469156092,2870.89362107966,2352.13748058818,1911.69976151481,1543.61068772078,1239.86044571744,991.717338027757,790.592342155311,628.544438459596,498.627974778861,394.885151905704,312.327219346599,246.778078278805,194.833079387715,153.712925709649,121.209870580527,95.5373090280057,75.2855060834032,59.3094370482884,46.7174090468533
10.2015921014811,15.2261649815407,21.3693449280526,29.9272913431174,41.9104275550057,58.6685595157146,82.2342683667573,115.249626678537,161.334188863242,224.814873458374,313.627449774764,435.934267669629,605.211580204359,837.308450023374,1152.88003999688,1576.97802687858,2137.08179471386,2862.05418614592,3770.99929520167,4865.01929246869,6111.53182760517,7429.57695998356,8687.60124664589,9717.56384747351,10360.0252607445,10508.2531822878,10149.0421203918,9360.00585453003,8279.83193329069,7063.60715572138,5844.28720109613,4715.18373682931,3728.02640222563,2900.49536009524,2228.73891790199,1696.19529683715,1281.62451598829,962.984752342474,720.371589534959,537.413321347661,400.154784070301,297.023703554771,220.283278181837,163.229983227432,120.899403478354,89.5478028318314,66.2704099608196,49.0376200546885,36.2720723116937,26.8006033187721,19.7932478254399,14.6390429995223,10.8770916879796
53.4052959037462,76.2806122685727,101.726617282737,134.86240223856,178.682921578225,236.777108670386,312.896077213533,412.42632391826,543.253917668092,713.642819447946,934.166124732489,1217.40340282721,1577.29448983066,2028.43038172123,2583.54572190455,3250.24152139907,4027.99842332533,4900.03944816122,5828.82009590353,6756.09311055969,7601.36870226386,8276.31048844348,8703.32358779417,8827.83670690665,8639.52623558107,8170.20976755291,7483.55061766772,6659.3140515876,5777.67585993612,4904.76203011993,4086.19035096156,3352.98082145574,2716.90224315063,2179.07862884198,1733.99858540569,1370.9458200538,1077.71195872072,843.979681954629,658.914532246315,513.22528750949,398.996256232655,309.785520359638,240.096148888845,185.735079528298,143.636951141406,111.481227880765,86.6712217208282,66.6489841410304,51.4235238846506,39.7136055176686,30.6835779438122,23.7066277971323,18.3068159498624
10.1611777963333,15.0420957978182,20.9220685736864,29.0401426140584,40.3130205481303,55.9387451300408,77.7307312607278,108.01120052669,149.929758038565,206.988656275567,285.880859627434,394.646859230816,543.406947452015,745.818424984144,1018.99802589336,1383.53627867878,1862.71611382867,2480.21546698308,3255.02035775575,4191.28947906554,5265.93205081046,6423.68877301435,7560.89810743169,8545.21461937136,9231.84919461358,9514.43037770412,9353.86462464919,8789.01801405067,7921.60355033864,6881.69639152549,5792.05852743446,4748.00479177069,3809.09199792612,3003.49615942141,2336.24438706583,1798.0391870525,1372.84244160751,1041.73507970092,786.31481563993,591.44843988835,444.140423905149,332.488871938486,248.322427294233,185.691402224351,138.428461563349,103.14238487269,76.8418723883447,57.2871660623991,42.6615728540665,31.8016469548818,23.7302948114767,17.6555759317953,13.0487606316671
